-0.7432304273422606	0.664845641013391	-1.4080760683556517
-0.7432304273422606	0.664845641013391	-1.4080760683556517
-0.38196312634705487	0.12294468952058232	-0.5049078158676372
-0.3326530742667927	0.04897961140018898	-0.38163268566698166
-0.33170831687549285	0.04756247531323921	-0.37927079218873205
-0.33170831687549285	0.04756247531323921	-0.37927079218873205
-0.33824979677115696	0.057374695156735385	-0.39562449192789234
-0.3244304060420978	0.036645609063146616	-0.3610760151052444
-0.3350897334071929	0.0526346001107893	-0.3877243335179822
-0.3350897334071929	0.0526346001107893	-0.3877243335179822
-0.29091899858238024	-0.013621502126429742	-0.2772974964559505
-0.29533421537894444	-0.006998676931583438	-0.288335538447361
-0.31156428076544224	0.017346421148163274	-0.3289107019136055
-0.2712297666321006	-0.04315535005184924	-0.22807441658025132
-0.26910903172562756	-0.04633645241155875	-0.2227725793140688
-0.26910903172562756	-0.04633645241155875	-0.2227725793140688
-0.26134191416490044	-0.05798712875264944	-0.203354785412251
-0.25915076064498216	-0.06127385903252687	-0.19787690161245527
-0.25915076064498216	-0.06127385903252687	-0.19787690161245527
-0.25915076064498216	-0.06127385903252687	-0.19787690161245527
-0.25391144261788545	-0.0691328360731719	-0.18477860654471356
-0.264289203739025	-0.05356619439146265	-0.2107230093475623
-0.2445854016082189	-0.08312189758767173	-0.16146350402054718
-0.23392012378053978	-0.09911981432919044	-0.13480030945134933
-0.2348359253219479	-0.09774611201707827	-0.13708981330486963
-0.2348359253219479	-0.09774611201707827	-0.13708981330486963
-0.23929442313446264	-0.09105836529830615	-0.14823605783615648
-0.23929442313446264	-0.09105836529830615	-0.14823605783615648
-0.2320467389582907	-0.10192989156256406	-0.13011684739572663
-0.23509816503782313	-0.09735275244326541	-0.13774541259455772
-0.23652644713057497	-0.09521032930413766	-0.1413161178264373
-0.23381572461345768	-0.09927641307981362	-0.13453931153364404
-0.22785932881108267	-0.10821100678337608	-0.1196483220277066
-0.23396914853862016	-0.09904627719206985	-0.13492287134655032
-0.23396914853862016	-0.09904627719206985	-0.13492287134655032
-0.23396914853862016	-0.09904627719206985	-0.13492287134655032
-0.2323175639490544	-0.10152365407641852	-0.13079390987263587
-0.22866716828380826	-0.10699924757428772	-0.12166792070952054
-0.23417475732983006	-0.098737864005255	-0.13543689332457506
-0.23213779019176167	-0.10179331471235757	-0.13034447547940411
-0.22827007407007655	-0.10759488889488528	-0.12067518517519128
-0.23490786678078154	-0.09763819982882779	-0.13726966695195375
-0.23490786678078154	-0.09763819982882779	-0.13726966695195375
-0.2278489899585711	-0.10822651506214342	-0.1196224748964277
-0.23077926414160715	-0.10383110378758939	-0.12694816035401776
-0.2338330503747258	-0.0992504244379114	-0.1345826259368144
-0.2338330503747258	-0.0992504244379114	-0.1345826259368144
