-4.184516880407312	1.2597362129148477	-5.44425309332216
-4.184516880407312	1.2597362129148477	-5.44425309332216
-4.184516880407312	1.2597362129148477	-5.44425309332216
-4.184516880407312	1.2597362129148477	-5.44425309332216
-4.184516880407312	1.2597362129148477	-5.44425309332216
-4.267772024367934	0.28779736320748217	-4.555569387575416
-4.014709490885757	3.110420721690093	-7.12513021257585
-4.014709490885757	3.110420721690093	-7.12513021257585
-4.014709490885757	3.110420721690093	-7.12513021257585
-4.014709490885757	3.110420721690093	-7.12513021257585
-4.406314302458995	-1.2613518578412535	-3.1449624446177418
-4.325804054757013	-0.3913832420549648	-3.934420812702048
-4.325804054757013	-0.3913832420549648	-3.934420812702048
-4.419780399694688	-1.453151048384266	-2.9666293513104223
-4.516038585392462	-2.5864739852377836	-1.9295646001546782
-4.516038585392462	-2.5864739852377836	-1.9295646001546782
-4.516038585392462	-2.5864739852377836	-1.9295646001546782
-4.504275451058419	-2.476203374973407	-2.0280720760850124
-4.4193041365344214	-1.512970268509401	-2.906333868025021
-4.4193041365344214	-1.512970268509401	-2.906333868025021
-4.2630261880132565	0.19174898530342688	-4.454775173316683
-4.278829768051876	-0.07924169276762694	-4.199588075284249
-4.475592526426791	-2.260137167101485	-2.215455359325306
-4.480586974213841	-2.3372101662166522	-2.1433768079971887
-4.468781220047011	-2.322398447522938	-2.1463827725240727
-4.468781220047011	-2.322398447522938	-2.1463827725240727
-4.489905107832794	-2.479901960541013	-2.0100031472917803
-4.489905107832794	-2.479901960541013	-2.0100031472917803
-4.425649678088041	-1.7221684444125618	-2.7034812336754794
-4.409789382283724	-1.6090259019027653	-2.8007634803809585
-4.409789382283724	-1.6090259019027653	-2.8007634803809585
-4.47688241375175	-2.3343101793594623	-2.1425722343922877
-4.539468203297628	-2.9899126611729363	-1.5495555421246918
-4.5331058284575905	-2.9777171477871764	-1.555388680670414
-4.5331058284575905	-2.9777171477871764	-1.555388680670414
-4.5331058284575905	-2.9777171477871764	-1.555388680670414
-4.563765107135854	-3.271282513886641	-1.2924825932492132
-4.563765107135854	-3.271282513886641	-1.2924825932492132
-4.563765107135854	-3.271282513886641	-1.2924825932492132
-4.572164350521636	-3.362111460043014	-1.210052890478622
-4.573781628396386	-3.349206091790421	-1.2245755366059645
-4.569205911282282	-3.31493723707188	-1.2542686742104017
-4.564385932307193	-3.293151914736141	-1.2712340175710521
-4.564385932307193	-3.293151914736141	-1.2712340175710521
-4.564385932307193	-3.293151914736141	-1.2712340175710521
-4.564385932307193	-3.293151914736141	-1.2712340175710521
-4.564385932307193	-3.293151914736141	-1.2712340175710521
-4.564385932307193	-3.293151914736141	-1.2712340175710521
-4.564385932307193	-3.293151914736141	-1.2712340175710521
-4.5403885479313075	-3.060878311854454	-1.4795102360768537
-4.465467521808261	-2.331991005672655	-2.1334765161356057
-4.465467521808261	-2.331991005672655	-2.1334765161356057
-4.465467521808261	-2.331991005672655	-2.1334765161356057
-4.465467521808261	-2.331991005672655	-2.1334765161356057
-4.500214224126736	-2.762142552297788	-1.7380716718289486
-4.44419285707421	-2.1318842200285846	-2.312308637045625
-4.479336048584312	-2.645783852352375	-1.8335521962319365
-4.479336048584312	-2.645783852352375	-1.8335521962319365
-4.4696631315293605	-2.5755018248705603	-1.8941613066587997
-4.498570647368547	-2.897268463608171	-1.6013021837603758
-4.498570647368547	-2.897268463608171	-1.6013021837603758
-4.500872077608896	-3.0192282925674236	-1.4816437850414732
-4.520085668976429	-3.260861397463847	-1.2592242715125819
-4.520085668976429	-3.260861397463847	-1.2592242715125819
-4.536461407857627	-3.343890008863	-1.1925713989946265
-4.508862551783656	-3.1922534653587484	-1.3166090864249071
-4.508862551783656	-3.1922534653587484	-1.3166090864249071
-4.517193885863094	-3.3218529743727876	-1.1953409114903064
-4.517193885863094	-3.3218529743727876	-1.1953409114903064
-4.51221178646327	-3.1441691471721125	-1.3680426392911578
-4.451883769002959	-2.6692466540816278	-1.7826371149213311
-4.421355942880648	-2.2066783813904602	-2.2146775614901877
-4.421355942880648	-2.2066783813904602	-2.2146775614901877
-4.44693668917721	-2.377808580169188	-2.0691281090080222
-4.489308065421832	-2.7396074556921732	-1.7497006097296584
-4.495829101448541	-2.8570524358553238	-1.6387766655932174
-4.495829101448541	-2.8570524358553238	-1.6387766655932174
-4.4142984154332865	-1.9946702483077172	-2.4196281671255693
-4.389392639774195	-1.7249891592343172	-2.664403480539878
-4.418175861831999	-2.068237889810394	-2.3499379720216056
-4.393940216702559	-1.8527054942875965	-2.5412347224149623
-4.474824527390257	-2.626934836849766	-1.8478896905404911
-4.463303570560103	-2.7319243917273957	-1.731379178832707
-4.463303570560103	-2.7319243917273957	-1.731379178832707
-4.467895735453939	-2.8175868204414316	-1.6503089150125074
-4.490591274424129	-3.0427636626627192	-1.4478276117614097
-4.490591274424129	-3.0427636626627192	-1.4478276117614097
-4.505151850312746	-3.26914287010207	-1.2360089802106766
-4.5105537987562	-3.2691363432975837	-1.2414174554586161
-4.518865764330977	-3.3882342293457315	-1.130631534985246
